year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 02:21:34.934000,25.1,49.4,27.0,1018.8,False,0.8,6,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:22:34.928000,25.2,49.7,27.0,1018.9,False,0.7,174,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:23:34.928000,25.3,49.5,27.0,1018.8,False,0.9,143,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:24:34.938000,25.1,49.5,27.0,1018.9,False,0.6,17,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:25:34.942000,25.1,49.3,27.0,1018.8,False,0.6,175,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:26:34.971000,25.2,49.6,26.0,1018.8,False,0.8,196,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:27:34.956000,25.4,49.6,25.0,1018.8,False,0.6,187,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:28:34.956000,25.3,49.5,25.0,1018.7,False,0.6,155,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:29:34.956000,25.1,49.4,26.0,1018.8,False,0.4,230,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:30:34.973000,25.1,49.5,26.0,1018.7,False,1.0,179,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:31:34.973000,24.8,49.6,25.0,1018.9,False,1.7,187,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:32:35.004000,24.7,49.4,27.0,1018.8,False,2.0,245,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:33:35.019000,24.6,49.4,26.0,1018.8,True,1.5,212,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:34:35.021000,24.5,49.3,26.0,1018.8,False,0.9,190,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:35:35.037000,24.5,49.3,26.0,1018.8,False,0.8,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:36:35.054000,24.6,49.4,26.0,1018.6,False,0.4,51,fastf1,2026-06-30T22:41:36.190248+00:00
